1460,3/19/2015 11:44,45,35,39
1461,3/19/2015 11:45,23,35,39
2520,3/26/2015 19:02,2,35,38
5592,3/30/2015 18:18,252,35,39
5595,3/30/2015 18:23,87,35,39
6801,4/6/2015 10:29,4,35,39
6799,4/6/2015 10:29,30,35,39
6798,4/6/2015 10:30,6,35,39
6802,4/6/2015 10:30,46,35,39
6803,4/6/2015 10:31,9,35,39
6804,4/6/2015 10:31,16,35,39
6805,4/6/2015 10:31,12,35,39
6803,4/6/2015 10:32,2,35,39
6806,4/6/2015 10:32,15,35,39
6807,4/6/2015 10:32,14,35,39
6817,4/6/2015 10:33,11,35,39
6811,4/6/2015 10:33,53,35,39
6810,4/6/2015 10:34,43,35,39
6810,4/6/2015 10:35,15,35,39
1425,3/21/2015 12:31,331,35,39
5632,3/29/2015 17:42,24,35,39
5627,3/29/2015 17:48,7,35,39
5591,4/2/2015 13:58,5,35,39
2520,3/24/2015 19:34,92,35,38
2520,3/25/2015 12:48,60,35,38
2520,3/25/2015 22:30,10,35,38
4801,3/30/2015 6:59,7,35,37
5592,3/30/2015 6:59,8,35,39
5592,3/31/2015 14:44,24,35,39
5592,3/31/2015 14:44,25,35,39
5592,3/31/2015 15:31,4,35,39
4667,3/31/2015 15:33,49,35,40
5591,4/4/2015 14:40,3,35,39
6762,4/5/2015 8:49,2,35,39
6784,4/5/2015 12:21,12,35,39
6786,4/5/2015 12:22,39,35,39
6772,4/5/2015 16:31,5,35,39
6780,4/6/2015 9:33,37,35,39
6803,4/6/2015 9:34,7,35,39
6809,4/6/2015 9:35,7,35,39
1466,3/15/2015 16:36,3,35,39
1819,3/15/2015 16:37,10,35,37
1816,3/15/2015 16:37,2,35,37
1468,3/17/2015 11:30,51,35,39
1461,3/17/2015 11:31,9,35,39
1325,3/17/2015 11:32,46,35,37
1326,3/17/2015 11:32,23,35,37
1331,3/17/2015 11:33,94,35,37
1467,3/20/2015 16:12,9,35,39
1365,3/20/2015 17:45,60,35,43
1365,3/20/2015 17:47,2,35,43
1365,3/20/2015 17:47,5,35,43
1454,3/20/2015 18:07,60,35,39
1454,3/20/2015 18:08,16,35,39
5635,3/26/2015 16:05,23,35,39
4784,3/28/2015 10:31,81,35,37
4784,3/28/2015 10:33,13,35,37
4782,3/28/2015 10:33,7,35,37
4783,3/28/2015 10:33,162,35,37
4783,3/28/2015 10:36,128,35,37
4783,3/28/2015 10:38,113,35,37
5634,4/1/2015 19:58,84,35,39
6817,4/6/2015 6:51,2,35,39
6805,4/7/2015 20:37,14,35,39
1466,3/18/2015 10:29,1,35,39
1463,3/18/2015 10:29,74,35,39
1465,3/18/2015 18:49,19,35,39
1466,3/18/2015 18:49,3,35,39
1454,3/20/2015 10:12,5,35,39
1456,3/20/2015 18:56,2,35,39
1432,3/20/2015 18:57,9,35,39
1467,3/20/2015 18:58,98,35,39
1475,3/20/2015 19:00,111,35,39
1319,3/20/2015 19:02,13,35,37
